9.725330173119448585e-01 2.405346299984117628e-02 3.413519688213949646e-03
1.548554797408935868e-01 8.428908199735916096e-01 2.253700285514790604e-03
1.021211769110603323e-02 2.465884297093871424e-03 9.873219980118000949e-01
