9.772994923857868388e-01 2.151048333701169671e-02 1.190024277201500716e-03
2.251414098775854911e-01 7.738229914169129087e-01 1.035598705501618051e-03
8.530264527756943257e-03 1.253792161560075748e-03 9.902159433106829667e-01
