9.795115302967796200e-01 1.894018475866296458e-02 1.548284944557369201e-03
2.175225209835206786e-01 7.807862698873666574e-01 1.691209129112713084e-03
7.024410107911227726e-03 1.374341108069588062e-03 9.916012487840192291e-01
