9.700039883379760752e-01 2.814715421264334105e-02 1.848857449380570924e-03
2.174598243713205536e-01 7.798883189501678581e-01 2.651856678511626403e-03
9.651408396416953292e-03 2.590154330028830981e-03 9.877584372735541685e-01
