9.776402903350784879e-01 2.087169095840062105e-02 1.488018706520881970e-03
2.197520187782881773e-01 7.786250968676646789e-01 1.622884354047103052e-03
5.736147927152531432e-03 1.379036498857063231e-03 9.928848155739904424e-01
