9.671951196085587510e-01 3.016490256505953774e-02 2.639977826381666171e-03
2.220843497511245102e-01 7.760755227795089750e-01 1.840127469366460407e-03
8.371486464694622223e-03 2.033275607002881739e-03 9.895952379283025069e-01
