9.714347353910172123e-01 2.731105496217259981e-02 1.254209646810175568e-03
2.056078811593199107e-01 7.934398698015858731e-01 9.522490390941514829e-04
4.570183070987247562e-03 1.757762719610479881e-03 9.936720542094023001e-01
