9.782198886135655691e-01 2.056107530137281023e-02 1.219036085061629129e-03
3.185769478428847612e-01 6.803237972587617977e-01 1.099254898353417293e-03
2.923408770919885390e-03 3.710613742448727798e-04 9.967055298548352926e-01
