9.736862458263265685e-01 2.237155250707673765e-02 3.942201666596691252e-03
1.555736472081743482e-01 8.429636886733222756e-01 1.462664118503390932e-03
1.034703363275537961e-02 3.551284729475663073e-03 9.861016816377690120e-01
