9.734435838552274456e-01 2.317095071969798442e-02 3.385465425074606419e-03
3.133900960286458148e-01 6.802113850911458703e-01 6.398518880208333044e-03
1.131150383881698168e-02 1.178445870315776231e-03 9.875100502908672473e-01
