4.147725330429691439e+02 4.056173723986761388e+02 3.955783456061126344e+02 3.993330103763386205e+02 4.084681144251659930e+02 3.983130748054893502e+02 3.903663549589366539e+02 3.872836546185000657e+02 4.134847766046935362e+02 4.063945685431187940e+02 4.377186225438746874e+02 4.231377860092384822e+02 4.154106457719378227e+02 4.082473443152746881e+02 4.249161308761143800e+02 4.194012226782941752e+02 4.185823238268291107e+02 4.160371908995116428e+02 3.998817766052089837e+02 3.859183406630455124e+02
3.988276016199733363e+02 3.924327514053955497e+02 4.015658760855568516e+02 4.025198634862534846e+02 3.897802483421847342e+02 3.912675592121962040e+02 3.893573012629417462e+02 3.885087886418616563e+02 3.904349363144407334e+02 3.970845605341718283e+02 4.151979880983183762e+02 3.966968742202111571e+02 3.978586142017360316e+02 3.895786329408318238e+02 4.072852467850346443e+02 3.998533622419989229e+02 3.964554310754064659e+02 3.990527728184592320e+02 3.928284309623367676e+02 3.797535092558833298e+02
6.305632232801733350e-02 6.329998835427272375e-02 6.051421588342188740e-02 6.204243720885029012e-02 6.248028258880906904e-02 6.473997260713156010e-02 6.589747285098919438e-02 6.622044469071516892e-02 6.192266334588766852e-02 6.117084730662886161e-02 5.695761405065114663e-02 5.978204574043934072e-02 5.914798546076910357e-02 6.405892658584458332e-02 6.002351011826159710e-02 5.789929672542815792e-02 6.142961557832331276e-02 5.917690945699750904e-02 6.151372307321015254e-02 6.650165430881654904e-02
-5.166537037173699054e-02 -5.016788377075028643e-02 -4.293559124880588773e-02 -4.936418972636092556e-02 -4.946694329464836060e-02 -5.454589186968883396e-02 -5.617123471576190852e-02 -5.970159040439698001e-02 -4.942069267937211630e-02 -4.294805617376309254e-02 -3.768059556045585956e-02 -4.113873984124528232e-02 -4.192472258636694565e-02 -5.144427440373829097e-02 -4.325247653828733635e-02 -3.783120277768014378e-02 -4.640326549087399333e-02 -4.099919848617120111e-02 -4.656633543845659085e-02 -6.112281013485786063e-02
8.842698247627514552e-02 8.617433874793953286e-02 8.426807780401449066e-02 8.790539632669153169e-02 8.635529621248715093e-02 8.945224552230432447e-02 9.067097693450351659e-02 9.487462914058977792e-02 8.710051556451389732e-02 8.030030461047917012e-02 7.932807089654785038e-02 7.876734978681998456e-02 8.143965790995184861e-02 8.598119276677190781e-02 8.145200332988955516e-02 7.823561641293198810e-02 8.442591625923330512e-02 8.083592127883908185e-02 8.527434772859972256e-02 9.557589646887036661e-02
-7.887597243872507269e-02 -8.086560339203201220e-02 -8.655787694470823412e-02 -8.206092600377275226e-02 -7.781016449640265620e-02 -7.966863554547320980e-02 -8.178764300615383454e-02 -8.014534511673293560e-02 -7.744830505364969087e-02 -8.359407529448026342e-02 -7.962721145623501140e-02 -7.902326049602866054e-02 -7.927852433837882795e-02 -7.916617341489662341e-02 -8.104921690512756349e-02 -7.979868867145988032e-02 -7.974196427247613739e-02 -8.096199522014989325e-02 -8.163010399833876829e-02 -7.720930942810950992e-02
5.168392255743849140e-02 5.404056567250718063e-02 5.873492610051615076e-02 5.580870291359889268e-02 4.935495461902501130e-02 5.417415124926103220e-02 5.464369937792300930e-02 5.037554045227694149e-02 4.902159146889172731e-02 5.970925806660613844e-02 5.335680495969934156e-02 5.456225671339492295e-02 5.195808317869035631e-02 5.279684248295433285e-02 5.684857185036749916e-02 5.478801453657169973e-02 5.141348441209430548e-02 5.343142359214440168e-02 5.317428445203673665e-02 4.763283515905480936e-02
7.121050779472838654e-02 7.361366354716990246e-02 7.014407058750959933e-02 6.849650173353559468e-02 7.665472785483661011e-02 6.992245954969299182e-02 7.165582887503400833e-02 7.285542296334612811e-02 7.514515203781427233e-02 7.162237281980331216e-02 7.332946578278821959e-02 7.509699648601630972e-02 7.691229741330876668e-02 7.508183758768981197e-02 7.041877745744425099e-02 7.357120276750114818e-02 7.511187410586980806e-02 7.630045784455130597e-02 7.470835785005106033e-02 7.367319405918140718e-02
-2.252689473127302278e-01 -2.331639711760749023e-01 -2.280076753009561974e-01 -2.216107658281504522e-01 -2.330513316457486495e-01 -2.299227624266130532e-01 -2.313672511024908174e-01 -2.264540540908847321e-01 -2.324455443523258669e-01 -2.349286040866780945e-01 -2.179350847299983684e-01 -2.353274413703866086e-01 -2.300473060531291747e-01 -2.351746322683856971e-01 -2.249795482208744313e-01 -2.322251980728693432e-01 -2.308795474065936659e-01 -2.305350552671118491e-01 -2.320243519443778990e-01 -2.328724891555421783e-01
3.117641692317109636e-01 3.258312369642520356e-01 3.285600439038092735e-01 3.152343663679941232e-01 3.202051002136653279e-01 3.228646791458643084e-01 3.293948805532123658e-01 3.257671625201193910e-01 3.197414987887505222e-01 3.290263811572880503e-01 2.980547389700815564e-01 3.184873533508748578e-01 3.167544312747101465e-01 3.247734961486589689e-01 3.104970045743599139e-01 3.157645739555826614e-01 3.181320151813624153e-01 3.195433786375036500e-01 3.269160734614605102e-01 3.290137537645683730e-01
