6.967240303688372951e+05,1.015484995566739599e+02,1.206599107183155297e+02,4.536146357085881675e+01,3.997573164851777605e-01
6.967209206454381347e+05,1.019502629676582757e+02,1.215778844420958222e+02,4.713536184716072341e+01,4.158453045809531456e-01
6.967177924667117186e+05,1.023597680149595561e+02,1.224954258219285634e+02,4.892028376187325733e+01,4.320556891732325600e-01
6.967146457306160592e+05,1.027769102969446209e+02,1.234126936785854838e+02,5.071627699550567314e+01,4.483884126161563621e-01
6.967114803343509557e+05,1.032015889541678604e+02,1.243298432798043365e+02,5.252338997638153728e+01,4.648434384399677821e-01
6.967082961743583437e+05,1.036337065747032966e+02,1.252470264439067051e+02,5.434167187195299675e+01,4.814207508772750388e-01
6.967050931463222951e+05,1.040731691021244387e+02,1.261643916405666772e+02,5.617117258042593164e+01,4.981203544031292396e-01
6.967018711451690178e+05,1.045198857460583923e+02,1.270820840888095091e+02,5.801194272268767094e+01,5.149422732885381437e-01
6.966986300650666235e+05,1.049737688952424435e+02,1.280002458523175335e+02,5.986403363452935622e+01,5.318865511670460844e-01
6.966953697994250106e+05,1.054347340330136547e+02,1.289190159321179863e+02,6.172749735915507330e+01,5.489532506140217816e-01
6.966920902408952825e+05,1.059026996551637865e+02,1.298385303567256415e+02,6.360238663997017738e+01,5.661424527383042138e-01
6.966887912813695148e+05,1.063775871900935499e+02,1.307589222698111087e+02,6.548875491364150037e+01,5.834542567858675977e-01
6.966854728119800566e+05,1.068593209212022401e+02,1.316803220154635596e+02,6.738665630342222812e+01,6.008887797551757393e-01
6.966821347230985994e+05,1.073478279114504090e+02,1.326028572211146752e+02,6.929614561273446327e+01,6.184461560239041811e-01
6.966787769043357112e+05,1.078430379300349813e+02,1.335266528781889122e+02,7.121727831900274452e+01,6.361265369867195041e-01
6.966753992445397889e+05,1.083448833811177110e+02,1.344518314205435274e+02,7.315011056773197140e+01,6.539300907038113619e-01
6.966720016317962436e+05,1.088532992345497092e+02,1.353785128007594096e+02,7.509469916682314761e+01,6.718570015598838152e-01
6.966685839534259867e+05,1.093682229585361654e+02,1.363068145643428011e+02,7.705110158112098873e+01,6.899074699333184180e-01
6.966651460959847318e+05,1.098895944541867919e+02,1.372368519218957772e+02,7.901937592718707037e+01,7.080817118752308348e-01
6.966616879452615976e+05,1.104173559918991714e+02,1.381687378193120992e+02,8.099958096829281828e+01,7.263799587981503159e-01
6.966582093862774782e+05,1.109514521495234334e+02,1.391025830060531518e+02,8.299177610962649965e+01,7.448024571740585742e-01
6.966547103032841114e+05,1.114918297522580417e+02,1.400384961015574845e+02,8.499602139370865928e+01,7.633494682415323807e-01
6.966511905797621002e+05,1.120384378142279047e+02,1.409765836598355406e+02,8.701237749601060045e+01,7.820212677217400765e-01
6.966476500984196318e+05,1.125912274816969898e+02,1.419169502323002803e+02,8.904090572077062404e+01,8.008181455430515294e-01
6.966440887411906151e+05,1.131501519778692142e+02,1.428596984288823251e+02,9.108166799700285310e+01,8.197404055740249440e-01
6.966405063892331673e+05,1.137151665492322508e+02,1.438049289774775445e+02,9.313472687469364075e+01,8.387883653645425985e-01
6.966369029229276348e+05,1.142862284134000390e+02,1.447527407817729852e+02,9.520014552118074391e+01,8.579623558948729078e-01
6.966332782218749635e+05,1.148632967084110277e+02,1.457032309774963892e+02,9.727798771771043107e+01,8.772627213324426521e-01
6.966296321648943704e+05,1.154463324434400278e+02,1.466564949871327883e+02,9.936831785616799095e+01,8.966898187961088729e-01
6.966259646300217137e+05,1.160352984508824932e+02,1.476126265731505782e+02,1.014712009359769809e+02,9.162440181277266005e-01
6.966222754945075139e+05,1.166301593397712537e+02,1.485717178897783128e+02,1.035867025611630226e+02,9.359257016708133481e-01
6.966185646348143928e+05,1.172308814504861516e+02,1.495338595333722651e+02,1.057148889375776690e+02,9.557352640561170842e-01
6.966148319266154431e+05,1.178374328107183402e+02,1.504991405914135498e+02,1.078558268702782357e+02,9.756731119939000552e-01
6.966110772447919007e+05,1.184497830926512876e+02,1.514676486901725809e+02,1.100095837610595169e+02,9.957396640727551596e-01
6.966073004634308163e+05,1.190679035713216649e+02,1.524394700410774703e+02,1.121762276061333097e+02,1.015935350564778128e+00
6.966035014558227267e+05,1.196917670841236827e+02,1.534146894858219525e+02,1.143558269939519221e+02,1.036260613236921868e+00
6.965996800944599090e+05,1.203213479914211490e+02,1.543933905402473385e+02,1.165484511031717290e+02,1.056715905168364777e+00
6.965958362510333536e+05,1.209566221382319924e+02,1.553756554370317815e+02,1.187541697007531525e+02,1.077301690573731152e+00
6.965919697964309016e+05,1.215975668169504900e+02,1.563615651672196805e+02,1.209730531401931728e+02,1.098018444632002044e+00
6.965880806007350329e+05,1.222441607310728813e+02,1.573511995206222878e+02,1.232051723598869586e+02,1.118866653320964577e+00
6.965841685332200723e+05,1.228963839598923329e+02,1.583446371251201867e+02,1.254505988816149227e+02,1.139846813257047620e+00
6.965802334623502102e+05,1.235542179241293184e+02,1.593419554848972268e+02,1.277094048091516640e+02,1.160959431540397047e+00
6.965762752557771746e+05,1.242176453524639754e+02,1.603432310176342810e+02,1.299816628269934142e+02,1.182205025605050031e+00
6.965722937803380191e+05,1.248866502489367036e+02,1.613485390906905934e+02,1.322674461992004638e+02,1.203584123074068035e+00
6.965682889020524453e+05,1.255612178611833940e+02,1.623579540562994339e+02,1.345668287683511721e+02,1.225097261619493505e+00
6.965642604861211730e+05,1.262413346494716393e+02,1.633715492858037805e+02,1.368798849546042220e+02,1.246744988827000133e+00
6.965602083969234955e+05,1.269269882565038188e+02,1.643893972029568999e+02,1.392066897548655788e+02,1.268527862065107259e+00
6.965561324980151840e+05,1.276181674779526531e+02,1.654115693163118124e+02,1.415473187420570298e+02,1.290446448358834930e+00
6.965520326521267416e+05,1.283148622336943276e+02,1.664381362507228346e+02,1.439018480644825786e+02,1.312501324267676406e+00
6.965479087211611914e+05,1.290170635397036847e+02,1.674691677779809709e+02,1.462703544452895414e+02,1.334693075767772852e+00
6.965437605661925627e+05,1.297247634805747794e+02,1.685047328466048100e+02,1.486529151820207346e+02,1.357022298138170324e+00
6.965395880474643782e+05,1.304379551826297359e+02,1.695448996108070219e+02,1.510496081462543145e+02,1.379489595851050909e+00
6.965353910243879072e+05,1.311566327875768252e+02,1.705897354586556958e+02,1.534605117833276609e+02,1.402095582465825219e+00
6.965311693555411184e+05,1.318807914266780017e+02,1.716393070394492213e+02,1.558857051121417214e+02,1.424840880526979214e+00
6.965269228986677481e+05,1.326104271953839771e+02,1.726936802903219359e+02,1.583252677250418401e+02,1.447726121465572557e+00
6.965226515106762527e+05,1.333455371283930617e+02,1.737529204620970802e+02,1.607792797877715714e+02,1.470751945504282121e+00
6.965183550476394594e+05,1.340861191750879016e+02,1.748170921444024373e+02,1.632478220394950768e+02,1.493919001565894966e+00
6.965140333647945663e+05,1.348321721753017073e+02,1.758862592900630943e+02,1.657309757928841805e+02,1.517227947185148640e+00
6.965096863165431423e+05,1.355836958353623061e+02,1.769604852387844289e+02,1.682288229342655654e+02,1.540679448423823761e+00
6.965053137564518256e+05,1.363406907043595595e+02,1.780398327401375411e+02,1.707414459238235906e+02,1.564274179788994967e+00
6.965009155372534879e+05,1.371031581505775989e+02,1.791243639758581310e+02,1.732689277958538980e+02,1.588012824154346747e+00
6.964964915108486312e+05,1.378711003380291800e+02,1.802141405814681434e+02,1.758113521590625226e+02,1.611896072684461112e+00
6.964920415283079492e+05,1.386445202030247401e+02,1.813092236672287640e+02,1.783688031969051622e+02,1.635924624761990298e+00
6.964875654398748884e+05,1.394234214307034563e+02,1.824096738384315586e+02,1.809413656679607527e+02,1.660099187917620789e+00
6.964830630949693732e+05,1.402078084314473188e+02,1.835155512150329571e+02,1.835291249063330099e+02,1.684420477762744950e+00
6.964785343421922298e+05,1.409976863170930130e+02,1.846269154506359769e+02,1.861321668220732590e+02,1.708889217924749238e+00
6.964739790293306578e+05,1.417930608768481591e+02,1.857438257508210597e+02,1.887505779016172482e+02,1.733506139984833938e+00
6.964693970033646328e+05,1.425939385528108687e+02,1.868663408908261943e+02,1.913844452082279304e+02,1.758271983418276729e+00
6.964647881104743574e+05,1.434003264149811798e+02,1.879945192325743051e+02,1.940338563824359994e+02,1.783187495537053469e+00
6.964601521960493410e+05,1.442122321356434327e+02,1.891284187410437596e+02,1.966988996424683762e+02,1.808253431434730052e+00
6.964554891046984121e+05,1.450296639629858646e+02,1.902680969999755973e+02,1.993796637846548947e+02,1.833470553933535863e+00
6.964507986802619416e+05,1.458526306938115056e+02,1.914136112269082730e+02,2.020762381838018484e+02,1.858839633533532654e+00
6.964460807658254635e+05,1.466811416451791672e+02,1.925650182875278063e+02,2.047887127935203750e+02,1.884361448363787161e+00
6.964413352037352743e+05,1.475152066247974290e+02,1.937223747093185580e+02,2.075171781464960645e+02,1.910036784135457522e+00
6.964365618356167106e+05,1.483548358999760808e+02,1.948857366944958187e+02,2.102617253546854954e+02,1.935866434096700006e+00
6.964317605023944052e+05,1.492000401649194430e+02,1.960551601321982389e+02,2.130224461094231856e+02,1.961851198989299494e+00
6.964269310443154536e+05,1.500508305061236456e+02,1.972307006099135549e+02,2.157994326814214219e+02,1.987991887006925973e+00
6.964220733009758405e+05,1.509072183656143409e+02,1.984124134241070010e+02,2.185927779206432717e+02,2.014289313754914268e+00
6.964171871113500092e+05,1.517692155017342657e+02,1.996003535900163115e+02,2.214025752560271201e+02,2.040744302211461747e+00
6.964122723138245055e+05,1.526368339471582374e+02,2.007945758505721869e+02,2.242289186950388284e+02,2.067357682690130538e+00
6.964073287462359294e+05,1.535100859637794315e+02,2.019951346843967315e+02,2.270719028230250842e+02,2.094130292803540350e+00
6.964023562459133100e+05,1.543889839940720208e+02,2.032020843128259457e+02,2.299316228023387225e+02,2.121062977428126661e+00
6.963973546497257194e+05,1.552735406084929082e+02,2.044154787058945431e+02,2.328081743712036769e+02,2.148156588669836609e+00
6.963923237941361731e+05,1.561637684484377928e+02,2.056353715872136547e+02,2.357016538422835765e+02,2.175411985830622452e+00
6.963872635152618168e+05,1.570596801642142850e+02,2.068618164376627817e+02,2.386121581009144847e+02,2.202830035375584306e+00
6.963821736489408650e+05,1.579612883474366072e+02,2.080948664978069189e+02,2.415397846029576954e+02,2.230411610900605801e+00
6.963770540308085037e+05,1.588686054571811042e+02,2.093345747689395182e+02,2.444846313722237028e+02,2.258157593100313498e+00
6.963719044963809429e+05,1.597816437391700788e+02,2.105809940126387403e+02,2.474467969974134576e+02,2.286068869736172182e+00
6.963667248811499448e+05,1.607004151371714329e+02,2.118341767487116272e+02,2.504263806285167675e+02,2.314146335604524207e+00
6.963615150206877152e+05,1.616249311957127475e+02,2.130941752513851100e+02,2.534234819726013370e+02,2.342390892504352617e+00
6.963562747507650638e+05,1.625552029531100118e+02,2.143610415435865946e+02,2.564382012889186626e+02,2.370803449204537117e+00
6.963510039074823726e+05,1.634912408237018724e+02,2.156348273891376550e+02,2.594706393832447020e+02,2.399384921410348870e+00
6.963457023274160456e+05,1.644330544680593107e+02,2.169155842826646108e+02,2.625208976013645952e+02,2.428136231728900363e+00
6.963403698477818398e+05,1.653806526498059100e+02,2.182033634370063169e+02,2.655890778216001422e+02,2.457058309633255444e+00
6.963350063066168223e+05,1.663340430775353411e+02,2.194982157678743988e+02,2.686752824462686249e+02,2.486152091424856270e+00
6.963296115429821657e+05,1.672932322301475381e+02,2.208001918754935673e+02,2.717796143919480301e+02,2.515418520193906105e+00
6.963241853971891105e+05,1.682582251637421393e+02,2.221093420229177298e+02,2.749021770784110572e+02,2.544858545777305192e+00
6.963187277110505383e+05,1.692290252980059790e+02,2.234257161106841920e+02,2.780430744160746599e+02,2.574473124713694272e+00
6.963132383281608345e+05,1.702056341798068217e+02,2.247493636474293908e+02,2.812024107917948754e+02,2.604263220195119022e+00
6.963077170942077646e+05,1.711880512214588634e+02,2.260803337160474200e+02,2.843802910528186771e+02,2.634229802014776300e+00
6.963021638573191594e+05,1.721762734108510244e+02,2.274186749349261447e+02,2.875768204886833814e+02,2.664373846510249333e+00
6.962965784684487153e+05,1.731702949903274202e+02,2.287644354137434277e+02,2.907921048108308355e+02,2.694696336501572809e+00
6.962909607818051009e+05,1.741701071008758106e+02,2.301176627032486692e+02,2.940262501296791697e+02,2.725198261223405360e+00
6.962853106553287944e+05,1.751756973878112831e+02,2.314784037383913642e+02,2.972793629288660782e+02,2.755880616250505177e+00
6.962796279512224719e+05,1.761870495637378724e+02,2.328467047740880105e+02,3.005515500363459296e+02,2.786744403415624127e+00
6.962739125365404179e+05,1.772041429241236870e+02,2.342226113128405700e+02,3.038429185919898146e+02,2.817790630718835843e+00
6.962681642838428961e+05,1.782269518103350947e+02,2.356061680233343054e+02,3.071535760112976732e+02,2.849020312227214635e+00
6.962623830719238613e+05,1.792554450144361908e+02,2.369974186490469776e+02,3.104836299447908345e+02,2.880434467963659095e+00
6.962565687866184162e+05,1.802895851194685974e+02,2.383964059057972236e+02,3.138331882326056643e+02,2.912034123783532102e+00
6.962507213216997916e+05,1.813293277682802795e+02,2.398031713670434328e+02,3.172023588537578576e+02,2.943820311237638432e+00
6.962448405798743479e+05,1.823746208532639628e+02,2.412177553356172837e+02,3.205912498694892179e+02,2.975794067419911038e+00
6.962389264738862403e+05,1.834254036185949701e+02,2.426401967004352400e+02,3.239999693600469186e+02,3.007956434797993239e+00
6.962329789277425734e+05,1.844816056657188597e+02,2.440705327765764707e+02,3.274286253541748692e+02,3.040308461024717968e+00
6.962269978780719684e+05,1.855431458519279033e+02,2.455087991269456893e+02,3.308773257505212655e+02,3.072851198728261402e+00
6.962209832756302785e+05,1.866099310708803785e+02,2.469550293635526543e+02,3.343461782300821028e+02,3.105585705278520958e+00
6.962149350869697519e+05,1.876818549028535585e+02,2.484092549262349507e+02,3.378352901587081760e+02,3.138513042526994479e+00
6.962088532962871250e+05,1.887587961213802146e+02,2.498715048364269933e+02,3.413447684786020773e+02,3.171634276517159012e+00
6.962027379074702039e+05,1.898406170416991188e+02,2.513418054233331418e+02,3.448747195876212004e+02,3.204950477162015865e+00
6.961965889463622589e+05,1.909271616951534725e+02,2.528201800195955400e+02,3.484252492050810019e+02,3.238462717885127073e+00
6.961904064632665832e+05,1.920182538123032145e+02,2.543066486232572458e+02,3.519964622226207780e+02,3.272172075221073229e+00
6.961841905357145006e+05,1.931136945960838602e+02,2.558012275225057408e+02,3.555884625385505728e+02,3.306079628370840684e+00
6.961779412715231301e+05,1.942132602648582633e+02,2.573039288793410151e+02,3.592013528739411754e+02,3.340186458707174566e+00
6.961716588121706154e+05,1.953166993436843200e+02,2.588147602679451325e+02,3.628352345685493674e+02,3.374493649224420189e+00
6.961653433365179226e+05,1.964237296805856943e+02,2.603337241631351162e+02,3.664902073544885752e+02,3.409002283926812815e+00
6.961589950649106177e+05,1.975340351630921987e+02,2.618608173738601863e+02,3.701663691053573189e+02,3.443713447148564200e+00
6.961526142636938021e+05,1.986472621088556707e+02,2.633960304162552575e+02,3.738638155583281559e+02,3.478628222798412217e+00
6.961462012501769932e+05,1.997630153027950826e+02,2.649393468202896997e+02,3.775826400064743780e+02,3.513747693520579585e+00
6.961397563980863197e+05,2.008808536520502344e+02,2.664907423635548298e+02,3.813229329583744516e+02,3.549072939763284751e+00
6.961332801435452420e+05,2.020002854291099652e+02,2.680501842252180609e+02,3.850847817617840860e+02,3.584605038745091843e+00
6.961267729916232638e+05,2.031207630729322489e+02,2.696176300526440173e+02,3.888682701879043861e+02,3.620345063308454403e+00
6.961202355234964052e+05,2.042416775178191131e+02,2.711930269326473422e+02,3.926734779725055660e+02,3.656294080648807121e+00
6.961136684042600682e+05,2.053623520204057797e+02,2.727763102588128845e+02,3.965004803098908610e+02,3.692453150906493509e+00
6.961070723914366681e+05,2.064820354565588048e+02,2.743674024858033249e+02,4.003493472954100412e+02,3.728823325607668604e+00
6.961004483442185447e+05,2.075998950624800727e+02,2.759662117610957353e+02,4.042201433119610670e+02,3.765405645939109203e+00
6.960937972334811930e+05,2.087150085981486143e+02,2.775726304241611615e+02,4.081129263556603064e+02,3.802201140840588689e+00
6.960871201525999932e+05,2.098263559167137089e+02,2.791865333627570180e+02,4.120277472956252041e+02,3.839210824897143493e+00
6.960804183290946530e+05,2.109328099309431082e+02,2.808077762157693655e+02,4.159646490626101922e+02,3.876435696012177967e+00
6.960736931371163810e+05,2.120331269777412047e+02,2.824361934119615398e+02,4.199236657610810539e+02,3.913876732840947170e+00
6.960669461107801180e+05,2.131259365945469710e+02,2.840715960341042319e+02,4.239048216992232483e+02,3.951534891962542151e+00
6.960601789583278587e+05,2.142097307376096182e+02,2.857137694983351253e+02,4.279081303313757303e+02,3.989411104767089267e+00
6.960533935770868557e+05,2.152828524922688018e+02,2.873624710392905399e+02,4.319335931074901396e+02,4.027506274033534339e+00
6.960465920691626379e+05,2.163434843500042177e+02,2.890174269926401394e+02,4.359811982244624460e+02,4.065821270172106594e+00
6.960397767577732448e+05,2.173896361567372821e+02,2.906783298682292980e+02,4.400509192746076792e+02,4.104356927104458208e+00
6.960329502040935913e+05,2.184191328721961440e+02,2.923448352091855895e+02,4.441427137871819468e+02,4.143114037753555579e+00
6.960261152244342957e+05,2.194296023215423759e+02,2.940165582351847888e+02,4.482565216597467384e+02,4.182093349114780700e+00
6.960192749075257452e+05,2.204184631682032887e+02,2.956930702717128838e+02,4.523922634773617233e+02,4.221295556879471889e+00
6.960124326316184597e+05,2.213829133910201676e+02,2.973738949717221089e+02,4.565498387191350389e+02,4.260721299582367116e+00
6.960055920810432872e+05,2.223199196091395322e+02,2.990585043416821236e+02,4.607291238536059836e+02,4.300371152245263673e+00
6.959987572617990663e+05,2.232262076638055532e+02,3.007463145907858575e+02,4.649299703268337112e+02,4.340245619490821660e+00
6.959919325156557607e+05,2.240982549360182645e+02,3.024366818300790669e+02,4.691522024499631698e+02,4.380345128102926644e+00
6.959851225321759703e+05,2.249322849508024831e+02,3.041288976576153118e+02,4.733956151964767400e+02,4.420670019013603458e+00
6.959783323579718126e+05,2.257242648895665980e+02,3.058221846764199086e+02,4.776599719233391852e+02,4.461220538701285321e+00
6.959715674024333712e+05,2.264699066976346842e+02,3.075156920040445243e+02,4.819450020348128305e+02,4.501996829991474769e+00
6.959648334390898235e+05,2.271646725292571318e+02,3.092084908456932340e+02,4.862503986128338056e+02,4.542998922258680849e+00
6.959581366017075488e+05,2.278037853107832404e+02,3.108995702170835784e+02,4.905758160434442630e+02,4.584226721038106689e+00
6.959514833741934272e+05,2.283822452166240566e+02,3.125878329180241053e+02,4.949208676747623485e+02,4.625679997067051019e+00
6.959448805733706104e+05,2.288948528336406980e+02,3.142720918726521404e+02,4.992851235481885510e+02,4.667358374789453812e+00
6.959383353237333940e+05,2.293362397286786347e+02,3.159510669667178036e+02,5.036681082507702740e+02,4.709261320372474025e+00
6.959318550233803689e+05,2.297009070223121796e+02,3.176233825253923442e+02,5.080692989425982660e+02,4.751388129301370000e+00
6.959254473004803294e+05,2.299832724017340695e+02,3.192875655858164805e+02,5.124881236184323825e+02,4.793737913638088877e+00
6.959191199598463718e+05,2.301777257716154566e+02,3.209420451258413891e+02,5.169239596670422543e+02,4.836309589049530899e+00
6.959128809194889618e+05,2.302786934417393923e+02,3.225851524129008112e+02,5.213761327945425137e+02,4.879101861732975998e+00
6.959067381373849930e+05,2.302807103873043957e+02,3.242151226334178205e+02,5.258439163788168571e+02,4.922113215388029595e+00
6.959006995291273342e+05,2.301784997012948111e+02,3.258300979523878027e+02,5.303265313204905169e+02,4.965341898405818633e+00
6.958947728775985306e+05,2.299670579047097192e+02,3.274281321337862209e+02,5.348231464513996798e+02,5.008785911466136831e+00
6.958889657363120932e+05,2.296417443137411283e+02,3.290071968245615039e+02,5.393328795537988753e+02,5.052442995750642041e+00
6.958832853285633028e+05,2.291983722141659712e+02,3.305651895680061330e+02,5.438547990324774446e+02,5.096310621993916712e+00
6.958777384449865203e+05,2.286332991985437388e+02,3.320999435666985278e+02,5.483879262675537802e+02,5.140385980602983906e+00
6.958723313424863154e+05,2.279435137200871964e+02,3.336092391621329512e+02,5.529312386582715817e+02,5.184665973078543821e+00
6.958670696477614110e+05,2.271267147457604096e+02,3.350908169395361256e+02,5.574836733481824922e+02,5.229147204966828610e+00
6.958619582687320653e+05,2.261813813818884000e+02,3.365423923048635970e+02,5.620441316004832970e+02,5.273825980558767057e+00
6.958570013170909369e+05,2.251068295194919529e+02,3.379616713198468005e+02,5.666114837700431508e+02,5.318698299532749196e+00
6.958522020449128468e+05,2.239032529103723732e+02,3.393463675238802466e+02,5.711845747970202183e+02,5.363759855708728708e+00
6.958475627977841068e+05,2.225717466282164878e+02,3.406942194222613693e+02,5.757622301272458571e+02,5.409006038045245823e+00
6.958430849862721516e+05,2.211143115634681635e+02,3.420030082823367366e+02,5.803432619479999630e+02,5.454431933968214352e+00
6.958387690767917084e+05,2.195338394021700594e+02,3.432705758553896089e+02,5.849264756155351961e+02,5.500032335072526202e+00
6.958346146020853193e+05,2.178340783911619667e+02,3.444948416346335875e+02,5.895106761435683893e+02,5.545801745186578202e+00
6.958306201906868955e+05,2.160195810325270145e+02,3.456738192693179599e+02,5.940946746204303963e+02,5.591734390737862270e+00
6.958267836139412830e+05,2.140956356173155655e+02,3.468056317813145597e+02,5.986772944267319190e+02,5.637824233307104471e+00
6.958231018484606175e+05,2.120681841481637662e+02,3.478885252720174890e+02,6.032573771349199205e+02,5.684064984211279814e+00
6.958195711513600545e+05,2.099437296714828562e+02,3.489208808612594908e+02,6.078337879862593809e+02,5.730450120914215795e+00
6.958161871452552732e+05,2.077292363184072030e+02,3.499012246627446530e+02,6.124054208585655488e+02,5.776972905029050587e+00
6.958129449098379118e+05,2.054320254339882297e+02,3.508282356682843215e+02,6.169712026582283215e+02,5.823626401650749962e+00
6.958098390768590616e+05,2.030596710678772752e+02,3.517007514818905634e+02,6.215300970914393019e+02,5.870403499739854425e+00
6.958068639255322050e+05,2.006198978329423994e+02,3.525177719107908842e+02,6.260811077908181232e+02,5.917296933270772996e+00
6.958040134756760672e+05,1.981204837468841617e+02,3.532784604804908213e+02,6.306232807937418556e+02,5.964299302858878882e+00
6.958012815763260005e+05,1.955691701970008296e+02,3.539821439926932953e+02,6.351557063867255692e+02,6.011403097589610667e+00
6.957986619879998034e+05,1.929735806512554177e+02,3.546283102865916135e+02,6.396775203455482597e+02,6.058600716788636653e+00
6.957961484572826885e+05,1.903411492176440731e+02,3.552166043950337553e+02,6.441879046131014093e+02,6.105884491493515753e+00
6.957937347828609636e+05,1.876790596601915126e+02,3.557468233073306010e+02,6.486860874660223999e+02,6.153246705412853679e+00
6.957914148725593695e+05,1.849941950374883675e+02,3.562189095606934757e+02,6.531713432271569673e+02,6.200679615187164373e+00
6.957891827913084999e+05,1.822930977540659114e+02,3.566329438835560950e+02,6.576429915840192280e+02,6.248175469795256731e+00
6.957870328002752503e+05,1.795819395138600498e+02,3.569891371077842450e+02,6.621003965740483181e+02,6.295726528979731285e+00
6.957849593876290601e+05,1.768665004397235805e+02,3.572878215545581497e+02,6.665429652960297062e+02,6.343325080594102161e+00
6.957829572915876051e+05,1.741521564694474193e+02,3.575294420821039125e+02,6.709701464040026622e+02,6.390963456801376452e+00
6.957810215165016707e+05,1.714438740495160687e+02,3.577145469639233966e+02,6.753814284357574707e+02,6.438634049078990174e+00
6.957791473427966703e+05,1.687462111132065843e+02,3.578437787450404244e+02,6.797763380230322809e+02,6.486329322007513554e+00
6.957773303316077217e+05,1.660633233391215811e+02,3.579178652021533367e+02,6.841544380251054918e+02,6.534041825840185780e+00
6.957755663249284262e+05,1.633989747293928758e+02,3.579376105123437810e+02,6.885153256219313107e+02,6.581764207867139227e+00
6.957738514420511201e+05,1.607565516139314639e+02,3.579038867148117333e+02,6.928586303975122291e+02,6.629489222602118481e+00
6.957721820730189793e+05,1.581390792697498000e+02,3.578176255314543255e+02,6.971840124390124629e+02,6.677209740830759799e+00
6.957705548697394552e+05,1.555492404354487235e+02,3.576798105952804008e+02,7.014911604723088203e+02,6.724918757568286942e+00
6.957689667353351833e+05,1.529893950947808321e+02,3.574914701208014094e+02,7.057797900503204573e+02,6.772609398980990569e+00
6.957674148122320184e+05,1.504616009954748392e+02,3.572536700377039551e+02,7.100496418065960142e+02,6.820274928330430697e+00
6.957658964694105089e+05,1.479676344571411448e+02,3.569675075982353860e+02,7.143004797832722943e+02,6.867908751002124390e+00
